date,day,user_id,action,reward,penalty,observed,sleep,activity,diet,habit,water
2023-10-30,303,9,walk_30,6.75120343930479,12.0,-3.674877754043856,0,0,0,1,0
2023-10-30,303,10,walk_30,11.5,4.5,6.780396955347449,1,1,0,1,0
2023-10-30,303,11,walk_30,6.152245494151195,12.0,-5.266464430728477,0,0,0,1,0
2023-10-30,303,12,no_tobacco_alcohol,1.8844218553868735,17.0,-9.224076140621564,0,0,0,0,0
2023-10-30,303,13,walk_30,9.0,8.5,0.42585774432978185,0,1,0,1,0
2023-10-30,303,14,walk_30,8.146845918567521,8.5,-0.7337284105023574,0,1,0,1,0
2023-10-30,303,15,drink_water_8,3.07245271870378,17.0,-14.484863311749917,0,0,0,0,0
2023-10-30,303,16,walk_30,5.867020418300762,12.0,-5.873591902669058,0,0,0,1,0
2023-10-30,303,17,walk_30,8.190142937267247,8.5,-0.30046929209392803,0,1,0,1,0
2023-10-30,303,18,no_tobacco_alcohol,2.5920042021227756,17.0,-12.070982803804592,0,0,0,0,0
2023-10-30,303,19,walk_30,8.695791187077745,8.5,0.18065398152326118,0,1,0,1,0
2023-10-30,303,20,walk_30,6.351478843590394,13.0,-5.699136771190408,1,0,0,0,0
2023-10-30,303,21,meditate_10,2.7343514699994333,17.0,-14.81748924664632,0,0,0,0,0
2023-10-30,303,22,walk_30,10.215490696465489,4.5,5.79450863232647,1,1,0,1,0
2023-10-30,303,23,walk_30,11.3557613439792,4.5,5.738784284990937,1,1,0,1,0
2023-10-30,303,24,walk_30,8.29722356757184,8.5,0.029506007123580424,0,1,0,1,0
2023-10-31,304,0,walk_30,7.578507609602965,8.5,-0.8068911109184669,0,1,0,1,0
2023-10-31,304,1,walk_30,8.810469484472499,8.5,0.3265907240233605,0,1,0,1,0
2023-10-31,304,2,no_tobacco_alcohol,7.747924912830779,8.5,-0.8462316644642645,0,1,0,1,0
2023-10-31,304,3,walk_30,10.002629377178144,4.5,5.302213546687411,1,1,0,1,0
2023-10-31,304,4,walk_30,8.989490403472834,8.5,0.5407162160965348,0,1,0,1,0
2023-10-31,304,5,walk_30,11.228235696754465,4.5,7.1369405813796485,1,1,0,1,0
2023-10-31,304,6,sleep_early,6.689499845199683,12.0,-5.310813015256125,0,0,0,1,0
2023-10-31,304,7,drink_water_8,3.4441119355087877,17.0,-14.224051129322193,0,0,0,0,0
2023-10-31,304,8,walk_30,8.9987073980958,8.5,0.6614411634553841,0,1,0,1,0
2023-10-31,304,9,walk_30,6.7464329547538835,12.0,-5.795462202819751,0,0,0,1,0
2023-10-31,304,10,walk_30,11.5,4.5,6.968558381587001,1,1,0,1,0
2023-10-31,304,11,walk_30,6.093256149405276,12.0,-4.545271774932505,0,0,0,1,0
2023-10-31,304,12,drink_water_8,2.506125268111457,17.0,-12.622618371524165,0,0,0,0,0
2023-10-31,304,13,walk_30,9.0,8.5,0.5381552310756237,0,1,0,1,0
2023-10-31,304,14,sleep_early,8.169958376303594,8.5,-0.36567787212172026,0,1,0,1,0
2023-10-31,304,15,no_tobacco_alcohol,2.379061218252118,17.0,-18.585288651477914,0,0,0,0,0
2023-10-31,304,16,walk_30,5.838229967721054,12.0,-6.100224774032864,0,0,0,1,0
2023-10-31,304,17,walk_30,8.323419941566275,8.5,-0.10509255519491956,0,1,0,1,0
2023-10-31,304,18,drink_water_8,2.674800061512286,17.0,-15.666812004389241,0,0,0,0,0
2023-10-31,304,19,drink_water_8,8.619461260748981,8.5,0.03305580197845116,0,1,0,1,0
2023-10-31,304,20,drink_water_8,3.921387378390914,17.0,-15.01556076743551,0,0,0,0,0
2023-10-31,304,21,meditate_10,2.897977000401206,17.0,-14.716805261549684,0,0,0,0,0
2023-10-31,304,22,eat_veg_400,10.27367012151048,4.5,7.634907824477627,1,1,0,1,0
2023-10-31,304,23,walk_30,11.489780498259796,4.5,6.299411211095428,1,1,0,1,0
2023-10-31,304,24,walk_30,8.338320807188529,8.5,-0.3391858207008883,0,1,0,1,0
2023-11-01,305,0,walk_30,7.52659112722943,8.5,-0.9858278967656391,0,1,0,1,0
2023-11-01,305,1,walk_30,8.89449547162131,8.5,0.45535076540807023,0,1,0,1,0
2023-11-01,305,2,drink_water_8,3.4119426619084865,17.0,-9.574573369082785,0,0,0,0,0
2023-11-01,305,3,walk_30,7.518072764362193,8.5,-0.9237513494842928,0,1,0,1,0
2023-11-01,305,4,walk_30,9.0,8.5,0.40734410123262493,0,1,0,1,0
2023-11-01,305,5,walk_30,11.245956978876922,4.5,4.999188709660885,1,1,0,1,0
2023-11-01,305,6,walk_30,6.647640474270663,12.0,-4.864984858803377,0,0,0,1,0
2023-11-01,305,7,eat_veg_400,5.834209155793005,13.0,-7.410878460472829,1,0,0,0,0
2023-11-01,305,8,walk_30,8.975821429548889,8.5,0.5295440738825088,0,1,0,1,0
2023-11-01,305,9,walk_30,6.7334475294776235,12.0,-6.577937587840818,0,0,0,1,0
2023-11-01,305,10,walk_30,11.5,4.5,6.88624898028545,1,1,0,1,0
2023-11-01,305,11,walk_30,6.178376438502556,12.0,-6.35473355501695,0,0,0,1,0
2023-11-01,305,12,drink_water_8,2.50809151874252,17.0,-10.64190115054855,0,0,0,0,0
2023-11-01,305,13,walk_30,8.964650911049727,8.5,0.6750542440818194,0,1,0,1,0
2023-11-01,305,14,walk_30,8.233608286045476,8.5,-0.17211013283272247,0,1,0,1,0
2023-11-01,305,15,no_tobacco_alcohol,2.3252055718883544,17.0,-19.42298095043521,0,0,0,0,0
2023-11-01,305,16,walk_30,5.788108004376578,12.0,-5.174332360351139,0,0,0,1,0
2023-11-01,305,17,walk_30,8.498150940582219,8.5,0.3171308640649359,0,1,0,1,0
2023-11-01,305,18,drink_water_8,2.5588277614184367,17.0,-12.40974302529822,0,0,0,0,0
2023-11-01,305,19,walk_30,8.78232196557515,8.5,0.4094540414392258,0,1,0,1,0
2023-11-01,305,20,eat_veg_400,6.5,13.0,-7.04826780341524,1,0,0,0,0
2023-11-01,305,21,drink_water_8,2.743294810274379,17.0,-10.594065114396974,0,0,0,0,0
2023-11-01,305,22,walk_30,10.284829055441254,4.5,5.819974112195129,1,1,0,1,0
2023-11-01,305,23,walk_30,11.443745652939194,4.5,7.486576068688086,1,1,0,1,0
2023-11-01,305,24,walk_30,8.396205719716175,8.5,-0.19882470808667901,0,1,0,1,0
2023-11-02,306,0,walk_30,7.633550720728478,8.5,-0.6585177296797612,0,1,0,1,0
2023-11-02,306,1,walk_30,8.798668922511474,8.5,0.19669525825177164,0,1,0,1,0
2023-11-02,306,2,drink_water_8,3.4110136836801814,17.0,-10.995824775771133,0,0,0,0,0
2023-11-02,306,3,walk_30,7.669317488256375,8.5,-0.5571428949503991,0,1,0,1,0
2023-11-02,306,4,walk_30,9.0,8.5,0.3973454358125089,0,1,0,1,0
2023-11-02,306,5,walk_30,11.30677600394215,4.5,6.585458914292568,1,1,0,1,0
2023-11-02,306,6,walk_30,8.6901430785225,8.5,0.13835541000094304,0,1,0,1,0
2023-11-02,306,7,no_tobacco_alcohol,4.972238890258211,13.0,-9.557374867256721,1,0,0,0,0
2023-11-02,306,8,meditate_10,6.0,13.5,-7.941955541231138,0,1,0,0,0
2023-11-02,306,9,walk_30,6.733136237830967,12.0,-6.525716460087273,0,0,0,1,0
2023-11-02,306,10,walk_30,8.94530206809547,8.5,0.4337342264249631,0,1,0,1,0
2023-11-02,306,11,walk_30,5.898338081891995,12.0,-6.142115521252401,0,0,0,1,0
2023-11-02,306,12,drink_water_8,2.5,17.0,-14.024594525902607,0,0,0,0,0
2023-11-02,306,13,walk_30,8.896604989828653,8.5,0.5552964213190941,0,1,0,1,0
2023-11-02,306,14,walk_30,6.1846421110199135,12.0,-4.552670080349172,0,0,0,1,0
2023-11-02,306,15,sleep_early,2.9889114947634323,17.0,-15.973910372935753,0,0,0,0,0
2023-11-02,306,16,walk_30,5.851069227758179,12.0,-6.250847051884325,0,0,0,1,0
2023-11-02,306,17,walk_30,8.395968507523726,8.5,-0.12317114468500417,0,1,0,1,0
2023-11-02,306,18,meditate_10,2.65233114675074,17.0,-15.996490925694651,0,0,0,0,0
2023-11-02,306,19,walk_30,8.669987396940403,8.5,-0.060993372326999806,0,1,0,1,0
2023-11-02,306,20,drink_water_8,3.9499426975765433,17.0,-9.610932802968698,0,0,0,0,0
2023-11-02,306,21,drink_water_8,2.7690573760274404,17.0,-11.336100497172712,0,0,0,0,0
2023-11-02,306,22,walk_30,7.8448926589048815,8.5,-0.6412690211081171,0,1,0,1,0
2023-11-02,306,23,eat_veg_400,11.427153473675418,4.5,5.381103505831716,1,1,0,1,0
2023-11-02,306,24,walk_30,8.354275695036497,8.5,-0.02397992190690909,0,1,0,1,0
2023-11-03,307,0,walk_30,7.5,8.5,-0.9850993325575154,0,1,0,1,0
2023-11-03,307,1,drink_water_8,8.663036660304481,8.5,0.4126807869161944,0,1,0,1,0
2023-11-03,307,2,eat_veg_400,3.4996892040528262,17.0,-16.92495822053395,0,0,0,0,0
2023-11-03,307,3,walk_30,7.5,8.5,-1.0581317508483947,0,1,0,1,0
2023-11-03,307,4,walk_30,9.0,8.5,0.33080120330355933,0,1,0,1,0
2023-11-03,307,5,walk_30,11.5,4.5,6.933748308130078,1,1,0,1,0
2023-11-03,307,6,walk_30,6.5917166482561695,12.0,-4.982739291934426,0,0,0,1,0
2023-11-03,307,7,drink_water_8,5.566291302454086,13.0,-8.613782735736685,1,0,0,0,0
2023-11-03,307,8,no_tobacco_alcohol,9.0,8.5,0.6088728878039336,0,1,0,1,0
2023-11-03,307,9,walk_30,6.642719294638006,12.0,-5.441076765600476,0,0,0,1,0
2023-11-03,307,10,walk_30,8.817303567551384,8.5,0.2181212754508085,0,1,0,1,0
2023-11-03,307,11,sleep_early,6.005190575278922,12.0,-5.120839297795321,0,0,0,1,0
2023-11-03,307,12,drink_water_8,2.553166795181348,17.0,-15.819833203887024,0,0,0,0,0
2023-11-03,307,13,no_tobacco_alcohol,5.778835963249223,13.5,-7.958047565857996,0,1,0,0,0
2023-11-03,307,14,drink_water_8,6.1244615724406,12.0,-6.674463836596461,0,0,0,1,0
2023-11-03,307,15,drink_water_8,3.011531203509451,17.0,-16.18225528211598,0,0,0,0,0
2023-11-03,307,16,drink_water_8,2.764306012194956,17.0,-14.685499207941744,0,0,0,0,0
2023-11-03,307,17,walk_30,8.372570365065553,8.5,-0.3753196117968638,0,1,0,1,0
2023-11-03,307,18,walk_30,2.6141492132833437,17.0,-15.398103474409222,0,0,0,0,0
2023-11-03,307,19,walk_30,8.700554378144929,8.5,0.38197011958049576,0,1,0,1,0
2023-11-03,307,20,no_tobacco_alcohol,8.744217567662474,8.0,0.7674869885954825,1,0,0,1,0
2023-11-03,307,21,drink_water_8,2.8544610463967803,17.0,-9.133421599326965,0,0,0,0,0
2023-11-03,307,22,walk_30,7.79542086770277,8.5,-0.7637019593999514,0,1,0,1,0
2023-11-03,307,23,no_tobacco_alcohol,8.75,8.0,0.7880088260630327,1,0,0,1,0
2023-11-03,307,24,walk_30,8.506061727399466,8.5,-0.2124371531629981,0,1,0,1,0
2023-11-04,308,0,walk_30,7.5822515307528136,8.5,-0.990557659369921,0,1,0,1,0
2023-11-04,308,1,walk_30,8.634857385851355,8.5,0.10360955552220844,0,1,0,1,0
2023-11-04,308,2,no_tobacco_alcohol,2.642069401370805,17.0,-15.31477550832511,0,0,0,0,0
2023-11-04,308,3,walk_30,7.5,8.5,-1.036933414282064,0,1,0,1,0
2023-11-04,308,4,walk_30,11.430875890894738,4.5,6.529561299554906,1,1,0,1,0
2023-11-04,308,5,walk_30,11.5,4.5,8.236951278432095,1,1,0,1,0
2023-11-04,308,6,walk_30,6.665599210041148,12.0,-5.945262550945506,0,0,0,1,0
2023-11-04,308,7,no_tobacco_alcohol,4.751532929942348,13.0,-4.995682689828186,1,0,0,0,0
2023-11-04,308,8,walk_30,8.867482575859125,8.5,0.2850013625070548,0,1,0,1,0
2023-11-04,308,9,sleep_early,6.637593303491151,12.0,-4.469123004133018,0,0,0,1,0
2023-11-04,308,10,walk_30,8.764408220857636,8.5,0.3737885349627432,0,1,0,1,0
2023-11-04,308,11,sleep_early,6.064796019093096,12.0,-5.123818722753523,0,0,0,1,0
2023-11-04,308,12,meditate_10,2.5,17.0,-16.8286667195515,0,0,0,0,0
2023-11-04,308,13,no_tobacco_alcohol,8.750636815701293,8.5,0.11596472057081345,0,1,0,1,0
2023-11-04,308,14,sleep_early,6.2301150269783605,12.0,-7.166538467595894,0,0,0,1,0
2023-11-04,308,15,sleep_early,3.0827067603139895,17.0,-12.107190225326667,0,0,0,0,0
2023-11-04,308,16,walk_30,2.73779710281942,17.0,-14.035064407503555,0,0,0,0,0
2023-11-04,308,17,walk_30,8.353274602009726,8.5,0.01649412293382091,0,1,0,1,0
2023-11-04,308,18,eat_veg_400,2.5,17.0,-15.748737187062083,0,0,0,0,0
2023-11-04,308,19,walk_30,8.81577647137244,8.5,0.07397119414568723,0,1,0,1,0
2023-11-04,308,20,meditate_10,9.5,8.0,1.379612988282978,1,0,0,1,0
2023-11-04,308,21,drink_water_8,2.759988898370713,17.0,-10.972020539621118,0,0,0,0,0
2023-11-04,308,22,walk_30,7.682107106939949,8.5,-0.6710827162301265,0,1,0,1,0
2023-11-04,308,23,no_tobacco_alcohol,8.735890918732025,8.0,0.6235001756089014,1,0,0,1,0
2023-11-04,308,24,walk_30,8.54850736040015,8.5,0.0666619756128687,0,1,0,1,0
2023-11-05,309,0,walk_30,7.565780253644743,8.5,-0.9306107456564451,0,1,0,1,0
2023-11-05,309,1,walk_30,8.678912075950652,8.5,0.1549072616656309,0,1,0,1,0
2023-11-05,309,2,no_tobacco_alcohol,2.58670063260168,17.0,-13.465914777697908,0,0,0,0,0
2023-11-05,309,3,walk_30,7.543457161816043,8.5,-1.1332358008391414,0,1,0,1,0
2023-11-05,309,4,walk_30,11.5,4.5,8.187159783620055,1,1,0,1,0
2023-11-05,309,5,walk_30,11.442259662968572,4.5,6.589516744213765,1,1,0,1,0
2023-11-05,309,6,meditate_10,3.650759924268587,17.0,-6.59363822664651,0,0,0,0,0
2023-11-05,309,7,no_tobacco_alcohol,4.696911748396392,13.0,-8.402039053005455,1,0,0,0,0
2023-11-05,309,8,walk_30,8.849004007103566,8.5,0.09839955223047853,0,1,0,1,0
2023-11-05,309,9,sleep_early,6.580856843585364,12.0,-4.433995894574528,0,0,0,1,0
2023-11-05,309,10,walk_30,8.737890500958184,8.5,0.36676078867694883,0,1,0,1,0
2023-11-05,309,11,sleep_early,5.999874802009996,12.0,-6.7274029312383306,0,0,0,1,0
2023-11-05,309,12,sleep_early,2.5,17.0,-15.476036796299823,0,0,0,0,0
2023-11-05,309,13,walk_30,8.824744735753784,8.5,0.44546744101438807,0,1,0,1,0
2023-11-05,309,14,sleep_early,8.919199223335422,8.0,0.8913198081429807,1,0,0,1,0
2023-11-05,309,15,walk_30,3.2383734043254804,17.0,-14.607598815012794,0,0,0,0,0
2023-11-05,309,16,sleep_early,2.7233806482939746,17.0,-11.635678514305045,0,0,0,0,0
2023-11-05,309,17,meditate_10,8.339183042566322,8.5,-0.33144109106115005,0,1,0,1,0
2023-11-05,309,18,eat_veg_400,2.5,17.0,-11.99978686043376,0,0,0,0,0
2023-11-05,309,19,walk_30,8.75719491249297,8.5,0.3792632252572975,0,1,0,1,0
2023-11-05,309,20,no_tobacco_alcohol,8.75,8.0,0.6105200782174343,1,0,0,1,0
2023-11-05,309,21,drink_water_8,2.6603796882978417,17.0,-11.882217211958451,0,0,0,0,0
2023-11-05,309,22,walk_30,7.675344969350184,8.5,-0.6910432417297907,0,1,0,1,0
2023-11-05,309,23,no_tobacco_alcohol,8.75,8.0,0.6970093060357747,1,0,0,1,0
2023-11-05,309,24,walk_30,8.669125612843711,8.5,0.02000084701360616,0,1,0,1,0
2023-11-06,310,0,walk_30,7.598012417705748,8.5,-0.8358527314148201,0,1,0,1,0
2023-11-06,310,1,walk_30,8.672874907268692,8.5,0.11936490029594182,0,1,0,1,0
2023-11-06,310,2,no_tobacco_alcohol,5.474088547667797,12.0,-10.477303863846192,0,0,0,1,0
2023-11-06,310,3,walk_30,7.5,8.5,-1.0899801373723914,0,1,0,1,0
2023-11-06,310,4,no_tobacco_alcohol,10.75,4.5,7.619353744943495,1,1,0,1,0
2023-11-06,310,5,walk_30,11.435934265504477,4.5,6.520452282542605,1,1,0,1,0
2023-11-06,310,6,no_tobacco_alcohol,5.960733292019403,12.0,-4.687454414205497,0,0,0,1,0
2023-11-06,310,7,no_tobacco_alcohol,7.744290522002406,8.0,-0.2704689427218532,1,0,0,1,0
2023-11-06,310,8,walk_30,8.830197825449918,8.5,0.2769620771126424,0,1,0,1,0
2023-11-06,310,9,sleep_early,6.411762597952307,12.0,-5.893641272074603,0,0,0,1,0
2023-11-06,310,10,walk_30,8.753256869322872,8.5,0.030420570023931892,0,1,0,1,0
2023-11-06,310,11,sleep_early,5.932917422703988,12.0,-7.866846309819001,0,0,0,1,0
2023-11-06,310,12,no_tobacco_alcohol,1.791713074632209,17.0,-14.51781376890634,0,0,0,0,0
2023-11-06,310,13,walk_30,8.77440343363413,8.5,0.18905970937561778,0,1,0,1,0
2023-11-06,310,14,meditate_10,8.939214951517943,8.0,0.9233828986539742,1,0,0,1,0
2023-11-06,310,15,no_tobacco_alcohol,2.5117764310012656,17.0,-14.767361155653989,0,0,0,0,0
2023-11-06,310,16,no_tobacco_alcohol,2.635877936542658,17.0,-14.733171683827397,0,0,0,0,0
2023-11-06,310,17,walk_30,8.393341701689337,8.5,-0.18508425287521363,0,1,0,1,0
2023-11-06,310,18,no_tobacco_alcohol,2.5,17.0,-16.42018690718003,0,0,0,0,0
2023-11-06,310,19,walk_30,8.799347173982321,8.5,0.32382710944057963,0,1,0,1,0
2023-11-06,310,20,meditate_10,7.0,12.0,-4.490301076335608,0,0,0,1,0
2023-11-06,310,21,eat_veg_400,2.6435722302363844,17.0,-11.331411722254147,0,0,0,0,0
2023-11-06,310,22,walk_30,7.564039362810992,8.5,-1.1547121421348663,0,1,0,1,0
2023-11-06,310,23,sleep_early,9.5,8.0,1.5359495029244274,1,0,0,1,0
2023-11-06,310,24,walk_30,11.222068080340128,4.5,5.741595449396249,1,1,0,1,0
2023-11-07,311,0,no_tobacco_alcohol,7.5,8.5,-0.7593915324866025,0,1,0,1,0
2023-11-07,311,1,walk_30,8.7080546167868,8.5,0.16667757793068075,0,1,0,1,0
2023-11-07,311,2,sleep_early,8.780621438819967,8.0,0.852680873474295,1,0,0,1,0
2023-11-07,311,3,walk_30,7.564761969522181,8.5,-0.8598461008100787,0,1,0,1,0
2023-11-07,311,4,no_tobacco_alcohol,10.706552649393068,4.5,6.7177918116389135,1,1,0,1,0
2023-11-07,311,5,walk_30,11.5,4.5,5.611983591327067,1,1,0,1,0
2023-11-07,311,6,sleep_early,6.896264914387636,12.0,-5.273362309490884,0,0,0,1,0
2023-11-07,311,7,walk_30,8.499469574968,8.0,0.5402871662511426,1,0,0,1,0
2023-11-07,311,8,walk_30,8.850876475985816,8.5,0.3653949437711794,0,1,0,1,0
2023-11-07,311,9,drink_water_8,3.507264006637821,17.0,-15.45546602804445,0,0,0,0,0
2023-11-07,311,10,walk_30,8.61300511166015,8.5,-0.13638979494678488,0,1,0,1,0
2023-11-07,311,11,sleep_early,5.831588537771468,12.0,-6.3120068617718434,0,0,0,1,0
2023-11-07,311,12,no_tobacco_alcohol,1.8327324460184173,17.0,-14.164627184831126,0,0,0,0,0
2023-11-07,311,13,walk_30,8.75362235503197,8.5,0.04996362390960141,0,1,0,1,0
2023-11-07,311,14,walk_30,8.856864553461861,8.0,0.8162701427988005,1,0,0,1,0
2023-11-07,311,15,no_tobacco_alcohol,2.5192027782979993,17.0,-8.935215285925365,0,0,0,0,0
2023-11-07,311,16,sleep_early,2.575241005310694,17.0,-13.174265557225839,0,0,0,0,0
2023-11-07,311,17,walk_30,8.333155066210766,8.5,-0.023017240739062195,0,1,0,1,0
2023-11-07,311,18,no_tobacco_alcohol,2.5,17.0,-12.450105022652838,0,0,0,0,0
2023-11-07,311,19,walk_30,8.942605634571374,8.5,0.4287505103736968,0,1,0,1,0
2023-11-07,311,20,sleep_early,7.0,12.0,-5.629276577011517,0,0,0,1,0
2023-11-07,311,21,meditate_10,2.516210263834568,17.0,-13.28068739292553,0,0,0,0,0
2023-11-07,311,22,no_tobacco_alcohol,7.5,8.5,-1.0637407725858037,0,1,0,1,0
2023-11-07,311,23,drink_water_8,9.432407800330397,8.0,1.3167649319019838,1,0,0,1,0
2023-11-07,311,24,walk_30,11.192372849927075,4.5,4.4606126760022695,1,1,0,1,0
2023-11-08,312,0,no_tobacco_alcohol,7.5,8.5,-1.2596677566749817,0,1,0,1,0
2023-11-08,312,1,walk_30,8.709642825375836,8.5,0.2171857738777137,0,1,0,1,0
2023-11-08,312,2,drink_water_8,8.845365910570509,8.0,0.9368933244489539,1,0,0,1,0
2023-11-08,312,3,no_tobacco_alcohol,4.526404434120429,13.5,-10.710228751885763,0,1,0,0,0
2023-11-08,312,4,no_tobacco_alcohol,8.022664158429432,8.5,-0.285555358948997,0,1,0,1,0
2023-11-08,312,5,drink_water_8,12.485981896376012,3.0,9.203840393661089,1,1,0,1,1
2023-11-08,312,6,sleep_early,7.0,12.0,-5.101669519217055,0,0,0,1,0
2023-11-08,312,7,drink_water_8,8.551867897682497,8.0,0.8577769930370094,1,0,0,1,0
2023-11-08,312,8,walk_30,8.849344454234194,8.5,0.32260513166109694,0,1,0,1,0
2023-11-08,312,9,no_tobacco_alcohol,6.444521375257363,12.0,-4.786890182169526,0,0,0,1,0
2023-11-08,312,10,walk_30,8.6335644963961,8.5,0.058479342855394745,0,1,0,1,0
2023-11-08,312,11,sleep_early,5.77050150315196,12.0,-5.584819002731804,0,0,0,1,0
2023-11-08,312,12,no_tobacco_alcohol,1.8324488971283603,17.0,-14.597607662076971,0,0,0,0,0
2023-11-08,312,13,walk_30,8.603508805175682,8.5,0.09732765572599092,0,1,0,1,0
2023-11-08,312,14,sleep_early,8.873297376825425,8.0,1.0050412187146915,1,0,0,1,0
2023-11-08,312,15,no_tobacco_alcohol,2.359870217652097,17.0,-13.763955247726843,0,0,0,0,0
2023-11-08,312,16,no_tobacco_alcohol,2.577785718780111,17.0,-15.609327325658509,0,0,0,0,0
2023-11-08,312,17,walk_30,8.441784704224911,8.5,-0.18133113707940568,0,1,0,1,0
2023-11-08,312,18,no_tobacco_alcohol,2.5168702999099524,17.0,-11.807109048838,0,0,0,0,0
2023-11-08,312,19,no_tobacco_alcohol,9.0,8.5,0.3412525266318407,0,1,0,1,0
2023-11-08,312,20,sleep_early,6.898395228939968,12.0,-4.624383810639884,0,0,0,1,0
2023-11-08,312,21,walk_30,2.5,17.0,-15.97686374620648,0,0,0,0,0
2023-11-08,312,22,walk_30,7.599466728313378,8.5,-0.9018137875681009,0,1,0,1,0
2023-11-08,312,23,drink_water_8,9.382587214646183,8.0,1.5252713333692167,1,0,0,1,0
2023-11-08,312,24,walk_30,8.67507508657417,8.5,0.12682320724919283,0,1,0,1,0
2023-11-09,313,0,walk_30,7.5,8.5,-1.1418301506266184,0,1,0,1,0
2023-11-09,313,1,walk_30,8.741186001847108,8.5,0.39336822567425045,0,1,0,1,0
2023-11-09,313,2,no_tobacco_alcohol,8.164487161634433,8.0,0.059091339673803284,1,0,0,1,0
2023-11-09,313,3,no_tobacco_alcohol,7.557193339565382,8.5,-0.8981433258964948,0,1,0,1,0
2023-11-09,313,4,walk_30,11.291049236911988,4.5,7.798139810185468,1,1,0,1,0
2023-11-09,313,5,walk_30,11.5,4.5,6.608918731063975,1,1,0,1,0
2023-11-09,313,6,no_tobacco_alcohol,3.0358111480857435,17.0,-14.590512215212447,0,0,0,0,0
2023-11-09,313,7,drink_water_8,8.416928912837783,8.0,0.7831997035054361,1,0,0,1,0
2023-11-09,313,8,walk_30,8.786842345666885,8.5,0.16747563946384186,0,1,0,1,0
2023-11-09,313,9,no_tobacco_alcohol,6.476526771655259,12.0,-5.448567386868387,0,0,0,1,0
2023-11-09,313,10,walk_30,8.679512477903627,8.5,0.10842766604685937,0,1,0,1,0
2023-11-09,313,11,sleep_early,5.895205670392073,12.0,-6.585899609708813,0,0,0,1,0
2023-11-09,313,12,sleep_early,2.588063357597342,17.0,-14.87263120276924,0,0,0,0,0
2023-11-09,313,13,walk_30,8.486469227451792,8.5,0.3021495610673527,0,1,0,1,0
2023-11-09,313,14,sleep_early,8.796640254107135,8.0,0.9567913102478002,1,0,0,1,0
2023-11-09,313,15,no_tobacco_alcohol,2.2604201333964773,17.0,-14.835203071194426,0,0,0,0,0
2023-11-09,313,16,no_tobacco_alcohol,2.5,17.0,-14.851882805462955,0,0,0,0,0
2023-11-09,313,17,meditate_10,8.422750168781434,8.5,0.30260020241744917,0,1,0,1,0
2023-11-09,313,18,no_tobacco_alcohol,2.5,17.0,-14.998084617077998,0,0,0,0,0
2023-11-09,313,19,walk_30,11.5,4.5,8.29118821495173,1,1,0,1,0
2023-11-09,313,20,sleep_early,6.940890494565654,12.0,-4.379807202776239,0,0,0,1,0
2023-11-09,313,21,no_tobacco_alcohol,2.5,17.0,-12.766944997419928,0,0,0,0,0
2023-11-09,313,22,walk_30,7.7093520642698845,8.5,-0.7580154649395482,0,1,0,1,0
2023-11-09,313,23,drink_water_8,9.388880657456745,8.0,1.3931963798843523,1,0,0,1,0
2023-11-09,313,24,sleep_early,11.04793274933547,4.5,7.462702872432321,1,1,0,1,0
2023-11-10,314,0,walk_30,7.535613492828976,8.5,-1.0390580349650416,0,1,0,1,0
2023-11-10,314,1,walk_30,8.749080553997644,8.5,0.040866934515780745,0,1,0,1,0
2023-11-10,314,2,sleep_early,6.3137042863765185,12.0,-5.860739932851711,0,0,0,1,0
2023-11-10,314,3,walk_30,7.5,8.5,-1.1203356241374105,0,1,0,1,0
2023-11-10,314,4,walk_30,8.698810644025667,8.5,0.21255505430477378,0,1,0,1,0
2023-11-10,314,5,walk_30,11.5,4.5,6.365948500815795,1,1,0,1,0
2023-11-10,314,6,no_tobacco_alcohol,8.502568258237426,8.0,0.7004378407964896,1,0,0,1,0
2023-11-10,314,7,walk_30,8.364752255362083,8.0,0.6054362471891257,1,0,0,1,0
2023-11-10,314,8,walk_30,8.610058284110039,8.5,-0.020819716430433788,0,1,0,1,0
2023-11-10,314,9,sleep_early,6.436485513009645,12.0,-6.020906965790032,0,0,0,1,0
2023-11-10,314,10,walk_30,8.754087806960431,8.5,0.41614597027336575,0,1,0,1,0
2023-11-10,314,11,sleep_early,5.75601233578768,12.0,-7.141681572938215,0,0,0,1,0
2023-11-10,314,12,no_tobacco_alcohol,4.8330061060062155,12.0,-7.905586169182867,0,0,0,1,0
2023-11-10,314,13,walk_30,8.535160084872656,8.5,0.20016341518952055,0,1,0,1,0
2023-11-10,314,14,eat_veg_400,8.830854396184911,8.0,0.6007045576178147,1,0,0,1,0
2023-11-10,314,15,no_tobacco_alcohol,2.296971089247579,17.0,-12.738331420566805,0,0,0,0,0
2023-11-10,314,16,no_tobacco_alcohol,2.5558230173311287,17.0,-14.459914740086006,0,0,0,0,0
2023-11-10,314,17,no_tobacco_alcohol,5.352631609922442,13.5,-8.079550686155237,0,1,0,0,0
2023-11-10,314,18,meditate_10,2.598105981596698,17.0,-16.96488079629698,0,0,0,0,0
2023-11-10,314,19,eat_veg_400,9.0,8.5,0.9500598037785862,0,1,0,1,0
2023-11-10,314,20,sleep_early,6.913104682510893,12.0,-7.328408553527208,0,0,0,1,0
2023-11-10,314,21,no_tobacco_alcohol,5.6048923672287,12.0,-6.092788008793586,0,0,0,1,0
2023-11-10,314,22,walk_30,7.721451032628787,8.5,-0.7985184508276467,0,1,0,1,0
