date,day,user_id,action,reward,penalty,observed,sleep_hours,activity_min,diet_fv_g,abstain,stress_level,water_glasses,screen_time_hours,social_minutes,mindfulness_min,sleep,activity,diet,habit,water,mental_health,screen,social
2023-10-10,283,0,digital_detox_30,9.588982174672319,13.0,-4.056644196270803,3.092979036228458,0,0,1,1.1899103536054036,0,11.605808227967898,25,0,0,0,0,1,0,1,0,1
2023-10-10,283,1,social_15,5.652015951790595,17.5,-10.383261059969707,3.0,0,0,1,9.112252547889774,0,12.0,2,0,0,0,0,1,0,0,0,0
2023-10-10,283,2,social_15,6.6255580724081256,16.5,-10.154697535074586,3.0,0,0,1,7.859046745669069,0,12.0,20,0,0,0,0,1,0,0,0,1
2023-10-10,283,3,social_15,3.030751251604059,22.5,-17.33577853209442,3.7497840643871383,0,0,0,6.2143652506586635,0,12.0,0,0,0,0,0,0,0,0,0,0
2023-10-10,283,4,eat_veg_400,5.266161777641724,19.0,-14.745806510688414,6.256918612998471,16,270,0,4.070319956414478,0,10.974989427415803,0,0,0,0,0,0,0,1,0,0
2023-10-10,283,5,social_15,9.646328934594656,13.0,-2.8949780754107906,3.779332306078196,0,0,1,1.3120450981732747,0,12.0,29,0,0,0,0,1,0,1,0,1
2023-10-10,283,6,walk_30,5.2983231800930515,19.0,-13.099310510051295,7.058372656731119,12,0,0,5.034956883884441,0,11.14754654696818,5,0,0,0,0,0,0,1,0,0
2023-10-10,283,7,social_15,6.479199199514032,16.5,-8.91014092748728,5.129685169488866,0,62,1,8.791796906353357,0,12.0,42,0,0,0,0,1,0,0,0,1
2023-10-10,283,8,social_15,9.297899245374984,13.0,-4.363118094825617,5.284139463614734,0,0,1,2.6023368601194643,0,12.0,27,0,0,0,0,1,0,1,0,1
2023-10-10,283,9,sleep_early,6.538106644364321,15.0,-7.740115136950229,8.304462272557872,17,0,0,10.0,0,11.18771321492489,13,0,1,1,0,0,0,0,0,0
2023-10-10,283,10,walk_30,2.7034010074786936,22.5,-20.230160755987104,3.4074206665486937,0,0,0,9.212083608359311,0,12.0,12,0,0,0,0,0,0,0,0,0
2023-10-10,283,11,walk_30,8.8,14.5,-5.7247273370570575,3.5314254101065004,40,0,0,0.7657982874925823,0,11.398504545285249,20,0,0,1,0,0,0,1,0,1
2023-10-10,283,12,walk_30,8.8,14.5,-5.983783295452368,3.0,48,0,0,0.5902001643184296,0,12.0,17,0,0,1,0,0,0,1,0,1
2023-10-10,283,13,walk_30,5.314576820763737,19.0,-17.445173513226468,3.0,0,0,0,5.3153004119217115,0,12.0,0,0,0,0,0,0,0,1,0,0
2023-10-10,283,14,walk_30,7.3632157601368,15.5,-8.274958179090484,3.071327839840543,26,0,0,5.340891015124275,0,12.0,5,0,0,1,0,0,0,1,0,0
2023-10-10,283,15,social_15,6.317943909298294,16.5,-10.206291173790769,10.814827111832972,0,0,1,10.0,0,12.0,23,0,0,0,0,1,0,0,0,1
2023-10-10,283,16,walk_30,4.687700073549255,19.0,-16.139661439027314,3.103889881879055,19,0,0,8.910074609432396,0,12.0,6,0,0,1,0,0,0,0,0,0
2023-10-10,283,17,social_15,6.3,16.5,-11.175805505540936,3.0,0,0,1,10.0,0,11.053558420289637,22,0,0,0,0,1,0,0,0,1
2023-10-10,283,18,social_15,6.323583962910787,16.5,-10.176154250131797,3.0,0,0,1,10.0,0,12.0,12,0,0,0,0,1,0,0,0,1
2023-10-10,283,19,social_15,8.887393594462962,14.0,-5.679116126550014,3.158379740484393,0,187,1,1.106841512880977,0,12.0,1,0,0,0,0,1,0,1,0,0
2023-10-10,283,20,drink_water_8,6.693732689569136,18.0,-12.375550630624176,4.247384903082471,0,58,0,1.0945916132148952,5,12.0,46,0,0,0,0,0,0,1,0,1
2023-10-10,283,21,walk_30,10.96658548383136,9.0,1.667639064606191,7.816276699981602,46,84,1,10.0,0,12.0,93,0,1,1,0,1,0,0,0,1
2023-10-10,283,22,social_15,5.504393072574329,17.5,-12.969187712706251,3.0,0,0,1,10.0,0,11.856104364625535,0,0,0,0,0,1,0,0,0,0
2023-10-10,283,23,social_15,9.640859754959777,13.0,-3.5143559402652684,3.481603416753558,0,0,1,0.920340977603973,0,11.014517793704274,32,0,0,0,0,1,0,1,0,1
2023-10-10,283,24,no_tobacco_alcohol,11.424641961171066,9.0,2.430897637573276,7.425084587498376,0,0,1,0.858081400457088,0,11.985104215952449,36,0,1,0,0,1,0,1,0,1
2023-10-11,284,0,social_15,9.546853333940698,13.0,-2.593704080703051,3.0,0,0,1,1.9218054742668678,0,12.0,26,0,0,0,0,1,0,1,0,1
2023-10-11,284,1,social_15,5.601595890666037,17.5,-10.194378211160158,3.1645095778119616,0,0,1,8.72783227762912,0,12.0,0,0,0,0,0,1,0,0,0,0
2023-10-11,284,2,social_15,6.667385358838477,16.5,-10.676458203884112,3.241745051761024,0,0,1,7.725747097151613,0,12.0,26,0,0,0,0,1,0,0,0,1
2023-10-11,284,3,walk_30,3.194226652613223,22.5,-16.759544578054165,3.3273904282389672,0,0,0,5.848910972483742,0,11.945223213822082,0,0,0,0,0,0,0,0,0,0
2023-10-11,284,4,walk_30,7.390861104842488,15.5,-8.710620959830965,6.288411307682297,31,141,0,4.168856022463558,0,11.36381173133303,0,0,0,1,0,0,0,1,0,0
2023-10-11,284,5,digital_detox_30,9.623821879265229,13.0,-4.089202355299055,3.800397870183299,0,0,1,1.2182587686251436,0,12.0,28,0,0,0,0,1,0,1,0,1
2023-10-11,284,6,no_tobacco_alcohol,10.750019718292801,10.0,0.8862772961835992,6.242187532323326,2,0,1,5.127223262405034,0,10.818059302333568,0,0,1,0,0,1,0,1,0,0
2023-10-11,284,7,digital_detox_30,6.494088236110313,16.5,-12.17223920378967,5.446274710859977,0,0,1,8.43516229588771,0,10.991622489011835,35,0,0,0,0,1,0,0,0,1
2023-10-11,284,8,social_15,9.447397752228088,13.0,-3.3526380410487278,4.989196172142834,0,0,1,2.2159271792846433,0,12.0,55,0,0,0,0,1,0,1,0,1
2023-10-11,284,9,social_15,5.8,17.5,-9.183851678199172,8.189418403360873,7,0,0,10.0,0,11.343650429784077,21,0,1,0,0,0,0,0,0,1
2023-10-11,284,10,no_tobacco_alcohol,2.6026667918365365,22.5,-20.149405795761393,3.0776198085717175,0,0,0,9.572236459621234,0,11.732551358211506,2,0,0,0,0,0,0,0,0,0
2023-10-11,284,11,sleep_early,8.654104425033474,14.5,-6.704418786047445,5.308459744742589,27,0,0,1.491874258800507,0,11.510178724764804,18,0,0,1,0,0,0,1,0,1
2023-10-11,284,12,walk_30,8.647653851882687,14.5,-5.3281240382214,3.7414920330748247,43,0,0,0.41562193420574123,0,11.757372422519635,18,0,0,1,0,0,0,1,0,1
2023-10-11,284,13,walk_30,5.2819624872266555,19.0,-13.868362334625521,3.0,0,0,0,4.341709348840166,0,12.0,11,0,0,0,0,0,0,1,0,0
2023-10-11,284,14,walk_30,7.296611978085144,15.5,-7.2147839328316845,3.0,46,0,0,4.253332486199829,0,11.89330849105566,0,0,0,1,0,0,0,1,0,0
2023-10-11,284,15,social_15,6.330396886134188,16.5,-11.927262481523973,10.388739665074672,0,0,1,10.0,0,12.0,23,0,0,0,0,1,0,0,0,1
2023-10-11,284,16,walk_30,4.701516787632189,19.0,-15.868919679060859,3.0,42,0,0,9.206372310611371,0,11.841521148209663,0,0,0,1,0,0,0,0,0,0
2023-10-11,284,17,sleep_early,5.8,16.5,-10.03225923294459,3.106570041977616,0,0,1,10.0,0,11.368750705211083,12,0,0,0,0,1,0,0,0,1
2023-10-11,284,18,digital_detox_30,5.5142080631775094,17.5,-10.179612296357954,3.0,0,0,1,9.834910629672788,0,12.0,15,0,0,0,0,1,0,0,0,0
2023-10-11,284,19,sleep_early,8.81881999484164,14.0,-3.453255384600907,3.068700429084887,0,116,1,1.4874284855558306,0,12.0,11,0,0,0,0,1,0,1,0,0
2023-10-11,284,20,walk_30,6.615970092143706,18.0,-9.905058710731675,4.837585507415978,9,0,0,1.3436171409768156,3,12.0,52,0,0,0,0,0,0,1,0,1
2023-10-11,284,21,eat_veg_400,10.8,9.0,1.8293936818479124,7.568343046714346,38,0,1,10.0,0,12.0,77,0,1,1,0,1,0,0,0,1
2023-10-11,284,22,social_15,5.5652760053449395,17.5,-10.105092623156423,3.0244712280260178,0,0,1,9.213144044457005,0,12.0,0,0,0,0,0,1,0,0,0,0
2023-10-11,284,23,digital_detox_30,9.650959907031918,13.0,-3.1852648908564984,3.866885156677253,0,0,1,1.501165011591295,0,10.626644512535377,31,0,0,0,0,1,0,1,0,1
2023-10-11,284,24,walk_30,12.178956454027558,9.0,2.1743807786427336,6.756217579913787,10,0,1,1.554360074805738,0,12.0,31,0,1,0,0,1,0,1,0,1
2023-10-12,285,0,digital_detox_30,9.63691419663867,13.0,-3.829975794432944,3.794741946667666,0,0,1,1.5342204071262708,0,12.0,25,0,0,0,0,1,0,1,0,1
2023-10-12,285,1,digital_detox_30,5.68162646338021,17.5,-9.622492956100972,3.0,0,0,1,9.272249518652545,0,12.0,0,0,0,0,0,1,0,0,0,0
2023-10-12,285,2,meditate_10,8.760132638702974,13.0,-3.926316310923679,3.3800873330799464,0,0,1,7.354235646101265,0,12.0,19,0,0,0,0,1,0,1,0,1
2023-10-12,285,3,eat_veg_400,3.146903901500136,22.5,-21.14699512714003,3.0,0,0,0,5.332128273134546,0,12.0,6,0,0,0,0,0,0,0,0,0
2023-10-12,285,4,sleep_early,7.347606637939927,15.5,-7.783333095918819,5.771455534924223,16,82,0,5.396088233731108,0,10.39629510196564,0,0,0,1,0,0,0,1,0,0
2023-10-12,285,5,social_15,9.662663525934278,13.0,-3.3746136031833522,3.1370059125730254,0,0,1,0.97397213510829,0,12.0,29,0,0,0,0,1,0,1,0,1
2023-10-12,285,6,social_15,8.407066309263497,14.0,-5.618722037515444,6.446264757699039,0,0,1,4.158318155263398,0,10.447398208107023,0,0,0,0,0,1,0,1,0,0
2023-10-12,285,7,social_15,6.520655829424371,16.5,-11.14537630811172,5.576597386600999,0,0,1,8.302335667045798,0,11.545008822332717,55,0,0,0,0,1,0,0,0,1
2023-10-12,285,8,digital_detox_30,9.45837146794544,13.0,-2.615805510257281,5.4138855620059,0,0,1,2.0123828928996725,0,11.72903158634483,60,0,0,0,0,1,0,1,0,1
2023-10-12,285,9,walk_30,7.85495491913463,14.0,-7.74912797166713,7.557904263557913,28,11,0,9.554665426163899,0,11.463845125212721,10,0,1,1,0,0,0,0,0,1
2023-10-12,285,10,walk_30,2.5,22.5,-16.213105961130317,3.0,0,0,0,10.0,0,11.912063200318691,0,0,0,0,0,0,0,0,0,0
2023-10-12,285,11,walk_30,6.564472273641361,18.0,-11.068854785266973,5.142646925915491,15,0,0,1.494537180406864,0,11.897927246718636,20,0,0,0,0,0,0,1,0,1
2023-10-12,285,12,digital_detox_30,8.738144389737368,14.5,-4.684893869338266,3.3367313767215325,28,0,0,1.0155491285282117,0,10.986638496980346,19,0,0,1,0,0,0,1,0,1
2023-10-12,285,13,walk_30,5.45489128602746,19.0,-13.156879515433644,3.000721245092533,13,0,0,4.615077372465476,0,12.0,8,0,0,0,0,0,0,1,0,0
2023-10-12,285,14,digital_detox_30,7.3947961984381285,15.5,-8.286653475329551,3.0,38,0,0,4.21385506915953,0,11.732461196174732,2,0,0,1,0,0,0,1,0,0
2023-10-12,285,15,digital_detox_30,6.3,16.5,-8.228077750567259,10.409607540378284,0,0,1,10.0,0,12.0,21,0,0,0,0,1,0,0,0,1
2023-10-12,285,16,walk_30,4.563126868722559,19.0,-22.55518404727907,3.4076659653510784,35,0,0,10.0,0,11.36789867509105,0,0,0,1,0,0,0,0,0,0
2023-10-12,285,17,sleep_early,5.1262745375445,17.5,-12.144706733801895,4.452331150519383,0,0,1,9.651165770376192,0,10.661053498471091,16,0,0,0,0,1,0,0,0,0
2023-10-12,285,18,walk_30,6.3037131809896385,16.5,-13.100947028410868,3.159450893709653,9,0,1,10.0,0,12.0,8,0,0,0,0,1,0,0,0,1
2023-10-12,285,19,eat_veg_400,10.786294284280974,11.0,-0.04472121580756169,3.3643953342643047,0,301,1,1.3615778453123384,0,12.0,5,0,0,0,1,1,0,1,0,0
2023-10-12,285,20,walk_30,6.681927642227555,18.0,-10.278730657549666,4.832818739637977,20,0,0,0.0,0,12.0,52,0,0,0,0,0,0,1,0,1
2023-10-12,285,21,eat_veg_400,10.816611959505652,9.0,1.6101413699695635,7.6027710044516725,30,0,1,10.0,0,12.0,66,0,1,1,0,1,0,0,0,1
2023-10-12,285,22,sleep_early,5.098667399196774,17.5,-12.160744422439993,3.0,0,0,1,9.746522166825908,0,12.0,0,0,0,0,0,1,0,0,0,0
2023-10-12,285,23,no_tobacco_alcohol,9.577410212575531,13.0,-3.0158705466455364,3.765394930961885,0,0,1,1.320346686147107,0,9.888137576380524,37,0,0,0,0,1,0,1,0,1
2023-10-12,285,24,eat_veg_400,9.570583908098717,13.0,-2.884136564983168,7.680487009410876,0,243,1,1.9682583150711228,0,11.643109314311033,26,0,0,0,0,1,0,1,0,1
2023-10-13,286,0,eat_veg_400,9.44788743180665,13.0,-3.1571615165340665,3.76938703806146,0,0,0,0.9655850256933061,0,12.0,23,0,0,0,0,1,0,1,0,1
2023-10-13,286,1,eat_veg_400,5.557345989482471,17.5,-13.537426535518838,3.0,0,0,1,10.0,0,12.0,1,0,0,0,0,1,0,0,0,0
2023-10-13,286,2,eat_veg_400,6.739643431249079,16.5,-9.870387783396414,3.3969468466123334,0,143,1,7.084266579539738,0,11.714853260279043,17,0,0,0,0,1,0,0,0,1
2023-10-13,286,3,walk_30,3.2056107619612497,22.5,-21.376065092401966,3.0,0,0,0,5.173095923764698,0,12.0,4,0,0,0,0,0,0,0,0,0
2023-10-13,286,4,walk_30,5.254793943318946,19.0,-15.442356607536826,5.628439335098389,11,0,0,4.928076864154694,0,10.651480953398911,0,0,0,0,0,0,0,1,0,0
2023-10-13,286,5,eat_veg_400,9.645508938023813,13.0,-3.2271800568779194,3.0,0,0,1,0.9182597939581465,0,12.0,30,0,0,0,0,1,0,1,0,1
2023-10-13,286,6,eat_veg_400,8.41263437942034,14.0,-5.958237253246848,6.312992083939783,0,0,1,4.051491335521688,0,10.396348935156617,0,0,0,0,0,1,0,1,0,0
2023-10-13,286,7,eat_veg_400,6.564834473623096,16.5,-10.067834765472801,5.577224830151764,0,303,0,8.651792391093387,0,11.521898384445219,40,0,0,0,0,1,0,0,0,1
2023-10-13,286,8,meditate_10,9.471940382071363,13.0,-3.599650805578394,4.804230639719567,0,0,1,2.2265303157814027,0,12.0,66,0,0,0,0,1,0,1,0,1
2023-10-13,286,9,meditate_10,5.048914052831078,18.5,-15.648893229204528,7.258470647620008,16,0,0,9.638554978407182,0,11.776039194094105,6,0,1,0,0,0,0,0,0,0
2023-10-13,286,10,walk_30,4.548123049816752,19.0,-14.241349428664844,3.9193635005334886,29,0,0,9.774380397615305,0,12.0,1,0,0,1,0,0,0,0,0,0
2023-10-13,286,11,walk_30,8.639613473588938,14.5,-5.365389509373042,4.84242067331908,22,0,0,0.30025595286324946,0,12.0,7,0,0,1,0,0,0,1,0,1
2023-10-13,286,12,walk_30,6.607026612609342,18.0,-12.80565035449498,3.254015018243512,16,0,0,0.5253964085717535,0,11.420419497091247,10,0,0,0,0,0,0,1,0,1
2023-10-13,286,13,walk_30,5.339211450110852,19.0,-13.933712793777318,3.0,0,23,0,4.721120429792166,0,12.0,16,0,0,0,0,0,0,1,0,0
2023-10-13,286,14,social_15,7.422983591915378,15.5,-7.869757121024661,3.4461876175519595,23,0,0,4.030669954752213,0,11.830985890115045,0,0,0,1,0,0,0,1,0,0
2023-10-13,286,15,eat_veg_400,6.314410996117658,16.5,-9.655089520245841,9.784066689792441,0,186,1,10.0,0,12.0,17,0,0,0,0,1,0,0,0,1
2023-10-13,286,16,walk_30,4.672383412778237,19.0,-11.825097625404112,3.6671780220508183,50,0,0,9.338961267221977,0,11.428531285166416,1,0,0,1,0,0,0,0,0,0
2023-10-13,286,17,eat_veg_400,6.3878639985258685,16.5,-8.824351309927636,4.001588420550345,0,198,1,9.82730825467874,0,10.601760357725345,12,0,0,0,0,1,0,0,0,1
2023-10-13,286,18,meditate_10,7.60327310854842,14.0,-6.366987494281964,3.020467508970312,0,0,1,8.838620917586063,0,12.0,7,0,0,0,0,1,0,1,0,0
2023-10-13,286,19,digital_detox_30,8.781623945756795,14.0,-4.902822162573739,3.1848225077696553,0,198,1,2.070032223896162,0,11.702970731440493,3,0,0,0,0,1,0,1,0,0
2023-10-13,286,20,walk_30,6.8,18.0,-10.633693837634171,5.016801573236472,10,0,0,0.28469716786699706,0,12.0,45,0,0,0,0,0,0,1,0,1
2023-10-13,286,21,drink_water_8,10.8,9.0,0.9029094978705943,6.868337621644157,20,0,1,10.0,2,11.832067804200184,65,0,1,1,0,1,0,0,0,1
2023-10-13,286,22,meditate_10,5.540143251748098,17.5,-14.249057137005556,3.0,0,0,1,10.0,0,12.0,0,0,0,0,0,1,0,0,0,0
2023-10-13,286,23,no_tobacco_alcohol,9.558783106363844,13.0,-3.010702773860459,3.70282131399549,0,0,1,2.2021572680273267,0,10.77515140151704,27,0,0,0,0,1,0,1,0,1
2023-10-13,286,24,walk_30,12.034243427243517,9.0,3.3834468788106813,7.075301161345626,0,132,1,1.7039287709926225,0,12.0,36,0,1,0,0,1,0,1,0,1
2023-10-14,287,0,drink_water_8,6.655162246146004,18.0,-12.502631667905842,4.146768987104871,0,0,0,1.0261791540478342,0,11.651205925556631,17,0,0,0,0,0,0,1,0,1
2023-10-14,287,1,no_tobacco_alcohol,4.75,17.5,-9.207817295433015,3.0,0,0,0,10.0,0,11.127358081734576,4,0,0,0,0,1,0,0,0,0
2023-10-14,287,2,eat_veg_400,6.00480676717442,17.5,-14.43273416439454,3.4020639144946703,0,59,1,6.594052277343872,0,11.8520712971563,7,0,0,0,0,1,0,0,0,0
2023-10-14,287,3,walk_30,7.2945206682293655,15.5,-8.780177333347936,3.3557130998563514,34,0,0,4.2715087306635215,0,12.0,11,0,0,1,0,0,0,1,0,0
2023-10-14,287,4,walk_30,5.269682934470489,19.0,-12.906995367273792,5.320741563286428,1,0,0,5.7175439972642685,0,11.434347742612262,3,0,0,0,0,0,0,1,0,0
2023-10-14,287,5,social_15,9.641835961392982,13.0,-3.476195991719232,3.0965079148795907,0,0,1,0.0,0,12.0,23,0,0,0,0,1,0,1,0,1
2023-10-14,287,6,social_15,8.423599193757415,14.0,-6.202924221335006,6.138583017664856,0,0,1,4.533520580341406,0,9.883210348701382,11,0,0,0,0,1,0,1,0,0
2023-10-14,287,7,walk_30,5.5456092375881205,18.0,-12.577580820484767,4.660745810858995,29,240,0,8.205146015678428,0,12.0,42,0,0,1,0,0,0,0,0,1
2023-10-14,287,8,drink_water_8,9.476231998787007,13.0,-3.4392628368625715,4.641747896759957,0,0,1,1.9217991720203917,0,12.0,55,0,0,0,0,1,0,1,0,1
2023-10-14,287,9,drink_water_8,5.054216753238922,18.5,-13.4105402954899,7.094461858440476,3,0,0,9.828222188742675,5,11.909551626259082,8,0,1,0,0,0,0,0,0,0
2023-10-14,287,10,walk_30,2.5253528308691418,22.5,-19.89681092589322,3.753182400699364,19,0,0,10.0,0,12.0,3,0,0,0,0,0,0,0,0,0
2023-10-14,287,11,walk_30,7.98791996532171,15.5,-6.837638818288983,4.540588782457575,48,0,0,0.0,0,11.908515860043499,3,0,0,1,0,0,0,1,0,0
2023-10-14,287,12,walk_30,7.96371133493485,15.5,-6.289594609373255,3.4063019568534387,26,0,0,0.3522311719290637,0,11.662234282691458,15,0,0,1,0,0,0,1,0,0
2023-10-14,287,13,walk_30,5.276469688042923,19.0,-14.297705886568778,3.0,0,0,0,4.283929050735409,0,12.0,18,0,0,0,0,0,0,1,0,0
2023-10-14,287,14,walk_30,5.359796287674042,19.0,-14.761962079583908,3.3002634038081107,14,0,0,4.922656363783969,0,12.0,4,0,0,0,0,0,0,1,0,0
2023-10-14,287,15,social_15,6.368397809311435,16.5,-10.347840981931814,9.391270190328326,0,177,1,9.11553880154068,0,11.658684295322637,30,0,0,0,0,1,0,0,0,1
2023-10-14,287,16,eat_veg_400,4.507945667122003,19.0,-15.215553880796088,3.5629446258028685,35,0,0,10.0,0,12.0,0,0,0,1,0,0,0,0,0,0
2023-10-14,287,17,digital_detox_30,5.572668581153808,17.5,-13.072859475753868,3.9620198460564424,0,121,1,10.0,0,10.327346435105236,17,0,0,0,0,1,0,0,0,0
2023-10-14,287,18,drink_water_8,5.688052025203701,17.5,-12.259795703209912,3.0,0,0,1,8.259976052256896,0,11.448215241785958,5,0,0,0,0,1,0,0,0,0
2023-10-14,287,19,meditate_10,8.736954516065673,14.0,-3.538210873070516,3.0,0,146,0,1.7904027240264264,0,12.0,0,0,0,0,0,1,0,1,0,0
2023-10-14,287,20,walk_30,6.8,18.0,-11.558797157247922,5.293276807047286,0,0,0,0.0,0,12.0,33,0,0,0,0,0,0,1,0,1
2023-10-14,287,21,meditate_10,8.434503298862857,13.0,-4.318161354502102,6.918657097868084,8,0,1,9.391734255717033,0,12.0,63,0,0,0,0,1,0,1,0,1
2023-10-14,287,22,eat_veg_400,5.544373866432313,17.5,-10.745813815072825,3.0,0,215,1,10.0,0,11.804673886873132,8,0,0,0,0,1,0,0,0,0
2023-10-14,287,23,social_15,9.531298603253797,13.0,-4.05431280896365,3.0533154589916642,0,0,1,2.379081084042321,0,11.32706675296394,30,0,0,0,0,1,0,1,0,1
2023-10-14,287,24,walk_30,12.072860786605801,9.0,2.9237209703073876,7.158213961439505,15,106,1,2.362707608757855,0,12.0,31,0,1,0,0,1,0,1,0,1
2023-10-15,288,0,walk_30,6.645894541761055,18.0,-8.463369729682459,3.564685271004972,0,0,0,1.0303865485884287,0,11.855575239555234,17,0,0,0,0,0,0,1,0,1
2023-10-15,288,1,walk_30,2.5,22.5,-22.791687284790203,3.0,19,0,0,10.0,0,11.75815646265181,0,0,0,0,0,0,0,0,0,0
2023-10-15,288,2,social_15,6.066448673017003,17.5,-11.064328361841298,3.0,0,2,1,5.53639050137471,0,11.224500809337233,5,0,0,0,0,1,0,0,0,0
2023-10-15,288,3,no_tobacco_alcohol,7.304631358231507,15.5,-8.333596749867759,3.0,23,0,0,5.20436481654601,0,12.0,3,0,0,1,0,0,0,1,0,0
2023-10-15,288,4,no_tobacco_alcohol,6.160640027459967,17.5,-15.144903678136021,5.936678800082977,0,0,1,5.472289624027281,0,11.727887304690476,11,0,0,0,0,1,0,0,0,0
2023-10-15,288,5,digital_detox_30,9.8,13.0,-3.7937528387522828,3.0,0,0,1,0.3483296817912259,0,10.95127506494999,19,0,0,0,0,1,0,1,0,1
2023-10-15,288,6,digital_detox_30,8.3000038320578,14.0,-3.680250632312478,5.686634691052524,0,0,1,4.770564705711828,0,9.452407912378646,10,0,0,0,0,1,0,1,0,0
2023-10-15,288,7,no_tobacco_alcohol,2.8714639005800118,21.5,-18.36700309922253,4.458624460407694,21,197,0,8.968551254440305,0,12.0,39,0,0,0,0,0,0,0,0,1
2023-10-15,288,8,digital_detox_30,9.537322652794987,13.0,-4.533690665262166,4.639202220547524,0,0,1,2.44399728668989,0,11.795310891012148,50,0,0,0,0,1,0,1,0,1
2023-10-15,288,9,walk_30,5.06577449966321,18.5,-10.693637360869994,7.6912773685124165,0,0,0,10.0,2,11.92485940811899,5,0,1,0,0,0,0,0,0,0
2023-10-15,288,10,eat_veg_400,2.5755634557265017,22.5,-33.292082085375114,3.40660209644608,5,0,0,9.526965954698717,0,12.0,0,0,0,0,0,0,0,0,0,0
2023-10-15,288,11,sleep_early,8.0,15.5,-8.553945085729357,6.459126662922787,34,0,0,0.9496444766356319,0,11.619495523297328,4,0,0,1,0,0,0,1,0,0
2023-10-15,288,12,drink_water_8,6.7909454116802985,18.0,-12.195964401142856,3.2548004987139785,12,0,0,0.0,0,11.870854548432074,13,0,0,0,0,0,0,1,0,1
2023-10-15,288,13,walk_30,6.060496077009439,18.0,-15.568138460315286,3.0,0,0,0,4.236642213748835,0,12.0,19,0,0,0,0,0,0,1,0,1
2023-10-15,288,14,drink_water_8,5.315424351216919,19.0,-9.60036304214162,3.0,5,0,0,4.833042072273039,0,11.964790274480018,0,0,0,0,0,0,0,1,0,0
2023-10-15,288,15,digital_detox_30,6.44542458369718,16.5,-10.424424835196099,9.083061843344996,0,114,0,9.167755082787949,0,11.552371785399549,23,0,0,0,0,1,0,0,0,1
2023-10-15,288,16,digital_detox_30,4.510584630315618,19.0,-14.782197440280704,3.545221809290716,20,0,0,10.0,0,11.234798318377397,0,0,0,1,0,0,0,0,0,0
2023-10-15,288,17,meditate_10,5.646174104986655,17.5,-11.011457742804021,3.0,0,64,1,10.0,0,11.588756635817846,12,0,0,0,0,1,0,0,0,0
2023-10-15,288,18,walk_30,5.7802326760746485,17.5,-13.372166723779987,3.0,0,0,1,8.433347876421339,0,12.0,7,0,0,0,0,1,0,0,0,0
2023-10-15,288,19,no_tobacco_alcohol,7.9806631427201,14.0,-4.9535692715502915,3.3268879711927637,0,117,1,1.8727916388332608,0,11.843670461366571,0,0,0,0,0,1,0,1,0,0
2023-10-15,288,20,digital_detox_30,6.8,18.0,-10.846945865086232,5.012677729254236,0,0,0,0.714105956499837,0,11.019496295952218,33,0,0,0,0,0,0,1,0,1
2023-10-15,288,21,drink_water_8,6.391239861642445,16.5,-7.1565556994119195,6.836027429548394,0,0,1,9.609893563745867,1,12.0,64,0,0,0,0,1,0,0,0,1
2023-10-15,288,22,sleep_early,5.0717715846130815,17.5,-13.08106637864812,3.0,0,83,1,9.999969531175696,0,11.57614439434609,0,0,0,0,0,1,0,0,0,0
2023-10-15,288,23,eat_veg_400,9.373926245348194,13.0,-2.617093105611249,3.0,0,0,1,2.620324908724893,0,11.973044450664219,27,0,0,0,0,1,0,1,0,1
2023-10-15,288,24,walk_30,11.909341046026077,9.0,2.8824427821624448,6.597870545576098,19,49,1,2.7752661562440086,0,12.0,30,0,1,0,0,1,0,1,0,1
2023-10-16,289,0,no_tobacco_alcohol,9.624466980707336,13.0,-4.023545434673654,3.0,0,0,1,2.19657701813618,0,11.478463754115289,17,0,0,0,0,1,0,1,0,1
2023-10-16,289,1,no_tobacco_alcohol,1.7823037884809598,22.5,-16.59677371586466,3.0,13,0,0,9.68974075919544,0,12.0,0,0,0,0,0,0,0,0,0,0
2023-10-16,289,2,eat_veg_400,8.254788562684265,14.0,-6.591343210504753,3.0,0,0,1,6.125356468783639,0,11.36791176497133,5,0,0,0,0,1,0,1,0,0
2023-10-16,289,3,no_tobacco_alcohol,5.273157679871058,19.0,-14.872678946925552,3.0,11,0,0,5.160570064763069,0,11.293079235426397,2,0,0,0,0,0,0,1,0,0
2023-10-16,289,4,eat_veg_400,6.173626349704045,17.5,-13.023777520862133,5.6392550759286495,0,0,1,4.968068287336198,0,12.0,6,0,0,0,0,1,0,0,0,0
2023-10-16,289,5,social_15,9.79631876466566,13.0,-2.740871862800998,3.0563947627939863,0,0,1,0.0,0,11.089229965673505,15,0,0,0,0,1,0,1,0,1
2023-10-16,289,6,eat_veg_400,8.298705677525543,14.0,-5.4806007708613205,5.600640516011595,0,251,1,4.224273371460087,0,9.497981611201437,8,0,0,0,0,1,0,1,0,0
2023-10-16,289,7,no_tobacco_alcohol,5.821989030454386,16.5,-10.583172060701106,3.836281018004711,13,80,1,8.88322937395947,0,12.0,39,0,0,0,0,1,0,0,0,1
2023-10-16,289,8,social_15,9.467480444667217,13.0,-3.8340808684864474,4.50514939239817,0,0,1,2.1736622755409454,0,12.0,63,0,0,0,0,1,0,1,0,1
2023-10-16,289,9,meditate_10,7.115856969872708,15.0,-9.473084444499216,7.769601538906825,0,0,0,9.856338684082466,0,12.0,0,0,1,0,0,0,0,1,0,0
